storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
94_22,94,경기도,일산동구,경기도 일산동구 놀곳,아토커피,"카페,디저트",,715,경기 고양시 일산동구 중앙로1275번길 60-30 1층 111호,https://map.naver.com/p/entry/place/1067348577?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240506_234%2F1714991279900Nk5lu_JPEG%2FKakaoTalk_20240121_223739819.jpg,혼놀,126.7688585,37.6601390,,
94_23,94,경기도,일산동구,경기도 일산동구 놀곳,노아스로스팅 일산 식사점,카페,4.49,"2,109",경기 고양시 일산동구 위시티로 39 노아스로스팅,https://map.naver.com/p/entry/place/1442216634?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191219_71%2F1576723084992fbPMk_JPEG%2Fsl5v2lIEhJh9kkthvRjw-yzN.jpg,혼놀,126.8085950,37.6764820,,
94_24,94,경기도,일산동구,경기도 일산동구 놀곳,에브리데이 크리스마스 뉴코아 일산점,베이커리,4.36,450,경기 고양시 일산동구 중앙로 1206 일산뉴코아아울렛 9층,https://map.naver.com/p/entry/place/1226042644?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250725_46%2F1753434807766IRiy4_JPEG%2F20240527_113856_%25B7%25CE%25B0%25ED%25C7%25D5%25BC%25BA.jpg,혼놀,126.7764665,37.6544290,,
94_25,94,경기도,일산동구,경기도 일산동구 놀곳,오릴리 일산밤리단길 본점,"카페,디저트",,"2,326",경기 고양시 일산동구 산두로 215 1층,https://map.naver.com/p/entry/place/1109563012?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240601_27%2F1717249067518PLUQL_JPEG%2FKakaoTalk_20240422_200307256.jpg,혼놀,126.7803046,37.6755011,,
94_26,94,경기도,일산동구,경기도 일산동구 놀곳,네임드커피 정발산점,"카페,디저트",,365,경기 고양시 일산동구 무궁화로187번길 8-2 1층 네임드커피 정발산점,https://map.naver.com/p/entry/place/1691609607?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20250406_141%252F1743916273654W1vRz_JPEG%252FIMG_6870.jpeg,혼놀,126.7815786,37.6713985,,
94_27,94,경기도,일산동구,경기도 일산동구 놀곳,스타벅스 백석점,카페,4.45,"4,681",경기 고양시 일산동구 중앙로 1059 (백석동),https://map.naver.com/p/entry/place/35168796?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,혼놀,126.7863439,37.6441904,,
94_28,94,경기도,일산동구,경기도 일산동구 놀곳,스타벅스 백석역DT점,카페,4.46,"4,405",경기 고양시 일산동구 중앙로 1054 1층 (백석동),https://map.naver.com/p/entry/place/33409115?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,혼놀,126.7872569,37.6437761,,
94_29,94,경기도,일산동구,경기도 일산동구 놀곳,달다구리케이크,케이크전문,,936,경기 고양시 일산동구 중앙로 1305-56 라페스타 D동 219호,https://map.naver.com/p/entry/place/1473145313?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241116_236%2F1731726745885iF9Cn_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2024-11-16_%25BF%25C0%25C8%25C4_12.11.04.png,혼놀,126.7681299,37.6608842,,
94_30,94,경기도,일산동구,경기도 일산동구 놀곳,청자다방 일산백석점,"카페,디저트",,124,경기 고양시 일산동구 강석로 21 제1동 103호,https://map.naver.com/p/entry/place/1694541922?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20231231_49%252F1704019882618aFBEx_JPEG%252FIMG_4086.jpeg,혼놀,126.7872023,37.6449819,,
94_31,94,경기도,일산동구,경기도 일산동구 놀곳,소노캄고양 일라고 로비라운지,"카페,디저트",4.36,158,경기 고양시 일산동구 태극로 20 소노캄 고양 이스트 타워 1층,https://map.naver.com/p/entry/place/38276127?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20250306_210%2F1741242514040r5d5E_JPEG%2F%25C0%25CF%25B6%25F3%25B0%25ED_%25BE%25D6%25C7%25C1%25C5%25CD%25B4%25AB%25C6%25BC%25BC%25BC%25C6%25AE.jpg,혼놀,126.7514137,37.6617809,,
