storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
93_32,93,경기도,덕양구,경기도 덕양구 놀곳,북한산성,성곽명,,16,경기 고양시 덕양구 북한산로384번길 19-40,https://map.naver.com/p/entry/place/11491417?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_262%2F1440992262368b1hlA_JPEG%2F11491417_0.jpg,혼놀,,,,
93_33,93,경기도,덕양구,경기도 덕양구 놀곳,은빛공원,근린공원,,17,경기 고양시 덕양구 은빛로77번길 14,https://map.naver.com/p/entry/place/36143277?placePath=%2Fhome,,혼놀,126.8367019,37.6387135,,
93_34,93,경기도,덕양구,경기도 덕양구 놀곳,북한산둘레길11구간(효자길),도보코스,,2,경기 고양시 덕양구 효자동 88-1,https://map.naver.com/p/entry/place/20072074?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMDlfMjA3%2FMDAxNTA3NTI3Mzg4MDM1.dOJ2SmmOrsnf6PHFG-NexgY7yz-ef7yhHUhdX2iSPCMg.R5vxqm7-Hgvk3enSUIo1rkELHoDZtuW6OBmLcbuePEQg.JPEG.omnivore7%2F20171007_094915.jpg,혼놀,126.9570622,37.6703617,,
93_35,93,경기도,덕양구,경기도 덕양구 놀곳,고양대덕생태공원,"자연,생태공원",,4,경기 고양시 덕양구 덕은동 579-1,https://map.naver.com/p/entry/place/1110890456?placePath=%2Fhome,,혼놀,126.8610968,37.5771024,,
93_36,93,경기도,덕양구,경기도 덕양구 놀곳,고려 공양왕릉,"릉,묘,총",,8,경기 고양시 덕양구 원당동 산65-6,https://map.naver.com/p/entry/place/20107830?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles14.naver.net%2F20140805_125%2Fohmark_140724583460839iYp_JPEG%2FIMG_1578.jpg,혼놀,126.8388701,37.6796804,,
93_37,93,경기도,덕양구,경기도 덕양구 놀곳,평화누리길4코스(행주나루길),도보코스,,51,경기 고양시 덕양구 신평동 38-1,https://map.naver.com/p/entry/place/31399589?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTAzMTZfMzEg%2FMDAxNTUyNzI1Njc1NTcz.qCuacS20IeHeCnChw9s_sREiMRS1jZdr3wJ-5SH4fvMg.lZ7upKUx-RmmwVDXHnKzJ457R8HooiCPNPbKckIEwXQg.JPEG.songpy80%2F20190316_075345.jpg,혼놀,126.7895868,37.6224640,,
93_38,93,경기도,덕양구,경기도 덕양구 놀곳,성사체육공원,"도시,테마공원",,8,경기 고양시 덕양구 성사동 552,https://map.naver.com/p/entry/place/19035005?placePath=%2Fhome,,혼놀,126.8430408,37.6622370,,
93_39,93,경기도,덕양구,경기도 덕양구 놀곳,도래울바람물공원,근린공원,,5,경기 고양시 덕양구 도내동 980,https://map.naver.com/p/entry/place/1530668105?placePath=%2Fhome,,혼놀,126.8742158,37.6281422,,
93_40,93,경기도,덕양구,경기도 덕양구 놀곳,차장공원,근린공원,,9,경기 고양시 덕양구 충경로 57-2,https://map.naver.com/p/entry/place/19044704?placePath=%2Fhome,,혼놀,126.8357250,37.6155030,,
93_41,93,경기도,덕양구,경기도 덕양구 놀곳,덕수근린공원,근린공원,,9,경기 고양시 덕양구 덕수천1로 14,https://map.naver.com/p/entry/place/1266473083?placePath=%2Fhome,,혼놀,126.8787214,37.6460374,,
93_42,93,경기도,덕양구,경기도 덕양구 놀곳,관산근린공원,근린공원,,1,경기 고양시 덕양구 통일로768번길 66-3,https://map.naver.com/p/entry/place/1593558826?placePath=%2Fhome,,혼놀,126.8658741,37.6899085,,
93_43,93,경기도,덕양구,경기도 덕양구 놀곳,화정문화의거리,"거리,골목",,5,경기 고양시 덕양구 화정동,https://map.naver.com/p/entry/place/20743675?placePath=%2Fhome,,혼놀,126.8323299,37.6332609,,
93_44,93,경기도,덕양구,경기도 덕양구 놀곳,마상근린공원,근린공원,,5,경기 고양시 덕양구 원당로69번길 46,https://map.naver.com/p/entry/place/19032787?placePath=%2Fhome,,혼놀,126.8321846,37.6605413,,
93_45,93,경기도,덕양구,경기도 덕양구 놀곳,고양밥할머니공원,근린공원,,8,경기 고양시 덕양구 동송로 6 고양대로 2202 일원,https://map.naver.com/p/entry/place/1524174185?placePath=%2Fhome,,혼놀,126.8998720,37.6471080,,
93_46,93,경기도,덕양구,경기도 덕양구 놀곳,화전동 벽화마을,체험마을,,5,경기 고양시 덕양구 중앙로78번안길 88,https://map.naver.com/p/entry/place/1250704780?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEwMDRfNDMg%2FMDAxNTcwMTI0MDg2OTIy.CtKYbObkA7JzJ0XEFCvtcyppAbwm01DOOP3l8Zv7rb0g.xinTrMBhTzoxNmG4iIqmKZc4G9kS3B0JPUucyZ7uVpcg.JPEG.iamkoala%2F%25B5%25BF%25C8%25AD%25B1%25E63.JPG,혼놀,126.8766268,37.6004032,,
93_47,93,경기도,덕양구,경기도 덕양구 놀곳,강매석교공원,근린공원,,2,경기 고양시 덕양구 강매동 317-23,https://map.naver.com/p/entry/place/1745927910?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241025_233%2F1729787855043jalID_JPEG%2F1000039348.jpg,혼놀,126.8391561,37.5982229,,
93_48,93,경기도,덕양구,경기도 덕양구 놀곳,동산꽃맞이공원,근린공원,,3,경기 고양시 덕양구 동산동 363,https://map.naver.com/p/entry/place/1149816190?placePath=%2Fhome,,혼놀,126.8875530,37.6453750,,
93_49,93,경기도,덕양구,경기도 덕양구 놀곳,서두물공원,근린공원,,1,경기 고양시 덕양구 중앙로 400-2,https://map.naver.com/p/entry/place/19418731?placePath=%2Fhome,,혼놀,126.8507435,37.6162402,,
93_50,93,경기도,덕양구,경기도 덕양구 놀곳,송강공릉천공원,근린공원,,2,경기 고양시 덕양구 신원동,https://map.naver.com/p/entry/place/1623476320?placePath=%2Fhome,,혼놀,126.8824320,37.6768511,,
